,NUMERO CLIENTE,Cuatrimestre,N° Factura,SKU,Cantidad,Precio Unitario,Tipo cbio. Prom.Mes,Kilos,USD TC Prom.Mes,Rubro,Provincia,Condición de pago,Devoluciones,Kilos_Promedio,Kilos_Maximo,Kilos_Minimo,Frecuencia,USD/Ton,Indice devoluciones,Target
3811,147.0,16,3,1,11525.0,42.403333333333336,67.66906666666667,5227.61548,7213.908686000001,Productos limpieza del hogar,Buenos Aires,30.0,0,1742.5384933333335,2041.1514,1417.4662,2,1379.3980480556604,0.0,0
3812,147.0,17,2,1,8725.0,47.13,72.38875,3957.5657699999997,5673.899128,Productos limpieza del hogar,Buenos Aires,30.0,0,1978.7828849999999,2188.56789,1768.99788,2,1435.5958065163136,0.0,0
3813,147.0,18,2,1,8725.0,47.13,72.38875,3957.5657699999997,5673.899128,Productos limpieza del hogar,Buenos Aires,30.0,0,1978.7828849999999,2188.56789,1768.99788,2,1435.5958065163136,0.0,0
3814,147.0,19,2,1,8725.0,47.13,72.38875,3957.5657699999997,5673.899128,Productos limpieza del hogar,Buenos Aires,30.0,0,1978.7828849999999,2188.56789,1768.99788,2,1435.5958065163136,0.0,0
3815,147.0,20,2,1,9075.0,51.88,76.61955,4116.32199,6113.119949,Productos limpieza del hogar,Buenos Aires,30.0,0,2058.160995,2188.56789,1927.7541,2,1489.6608871569383,0.0,0
3827,149.0,3,3,1,5280.0,13.050000000000002,44.4951,1878.079104,1575.643655,"Cuidado Salud, Cosm. y Farmac.",Buenos Aires,60.0,1,626.0263679999999,1878.079104,-1878.079104,2,828.247898444218,0.3333333333333333,0
3828,149.0,4,4,1,10080.0,14.05,44.016324999999995,3585.4237439999997,3497.6727769999998,"Cuidado Salud, Cosm. y Farmac.",Buenos Aires,60.0,1,896.3559359999999,1878.079104,-1878.079104,3,927.4125115516612,0.25,0
3829,149.0,5,5,2,15480.0,12.894,45.731345714,4158.697464,4346.8225569999995,"Cuidado Salud, Cosm. y Farmac.",Buenos Aires,60.0,1,831.7394928,1878.079104,-1878.079104,4,1065.8666864300403,0.2,0
3830,149.0,6,5,3,25530.0,17.9846,50.365745714,8063.245854,8963.624974999999,"Cuidado Salud, Cosm. y Farmac.",Buenos Aires,60.0,0,1612.6491707999999,2197.20375,573.27372,4,1158.6361953907447,0.0,0
3831,149.0,7,6,4,20250.0,14.112166666666669,54.196438095,6185.16675,7387.981319999999,"Cuidado Salud, Cosm. y Farmac.",Buenos Aires,60.0,0,1030.8611250000001,2197.20375,-1113.117905,4,1162.8058252516826,0.0,0
3832,149.0,8,7,4,34750.0,13.383714285714285,57.44131836714285,7308.667350000001,8193.0688078,"Cuidado Salud, Cosm. y Farmac.",Buenos Aires,60.0,0,1044.0953357142857,2197.20375,-1113.117905,4,1095.6107938480252,0.0,0
3833,149.0,9,6,3,29350.0,14.235999999999999,58.24963333333333,6735.3936300000005,7343.919027800001,"Cuidado Salud, Cosm. y Farmac.",Buenos Aires,60.0,0,1122.565605,2197.20375,-1113.117905,3,1018.4871104045944,0.0,0
3834,149.0,10,5,2,5300.0,7.5526,59.3163,1746.0860400000001,1817.2727997,"Cuidado Salud, Cosm. y Farmac.",Buenos Aires,60.0,1,349.217208,1707.34464,-1113.117905,3,915.0636889165295,0.2,0
3835,149.0,11,4,3,10100.0,13.363249999999999,60.21424999999999,3404.2921400000005,3654.9384927,"Cuidado Salud, Cosm. y Farmac.",Buenos Aires,60.0,1,851.0730350000001,1707.34464,-1084.7592,3,997.8675060069523,0.25,0
3836,149.0,12,3,2,-4400.0,16.959999999999997,61.496833333333335,2231.6530000000002,2714.0176469,"Cuidado Salud, Cosm. y Farmac.",Buenos Aires,60.0,1,743.8843333333334,1658.2061,-1084.7592,3,1092.705381134468,0.3333333333333333,0
3837,149.0,13,3,2,-4400.0,16.959999999999997,61.496833333333335,2231.6530000000002,2714.0176469,"Cuidado Salud, Cosm. y Farmac.",Buenos Aires,60.0,1,743.8843333333334,1658.2061,-1084.7592,3,1092.705381134468,0.3333333333333333,0
3838,149.0,14,5,1,14400.0,24.899399999999996,65.53308,4974.618280000001,5455.105071,"Cuidado Salud, Cosm. y Farmac.",Buenos Aires,60.0,1,994.9236560000002,1658.2061,-1658.20608,3,1098.528815141569,0.2,0
3839,149.0,15,5,2,15175.0,22.7094,67.17034,3908.264215,4622.732552,"Cuidado Salud, Cosm. y Farmac.",Buenos Aires,60.0,1,781.6528430000001,1658.2061,-1658.20608,3,1246.1112542329547,0.2,0
3840,149.0,16,4,2,10375.0,22.514249999999997,68.1819,2250.058115,2836.536788,"Cuidado Salud, Cosm. y Farmac.",Buenos Aires,60.0,1,562.51452875,1658.20608,-1658.20608,2,1302.4197993624848,0.25,0
3841,149.0,17,5,3,10374.0,393.8514,69.20512,2250.058115,2810.89898069,"Cuidado Salud, Cosm. y Farmac.",Buenos Aires,60.0,1,450.011623,1658.20608,-1658.20608,3,1302.4197993624848,0.2,0
3842,149.0,18,2,2,5574.0,945.87,71.4202,591.852035,979.65536669,"Cuidado Salud, Cosm. y Farmac.",Buenos Aires,60.0,0,295.9260175,591.852035,0.0,2,1698.5548997901137,0.0,0
3853,150.0,3,6,3,25800.0,23.663333333333338,43.730700000000006,8786.340515,14192.3865841,Prod plast/vidrio/metal/caucho,Buenos Aires,30.0,0,1464.3900858333334,2549.1384,468.93375,1,1619.3929631026429,0.0,0
3854,150.0,4,7,3,31050.0,23.620000000000005,43.566314285714284,10459.21259,17072.6120421,Prod plast/vidrio/metal/caucho,Buenos Aires,30.0,0,1494.173227142857,2549.1384,468.93375,2,1634.0118071282118,0.0,0
3855,150.0,5,10,6,37300.0,21.809000000000005,46.273848571,11931.82549,19187.9757624,Prod plast/vidrio/metal/caucho,Buenos Aires,30.0,0,1193.1825489999999,2549.1384,323.9258,3,1575.296047861222,0.0,0
3856,150.0,6,10,6,37300.0,21.809000000000005,46.273848571,11931.82549,19187.9757624,Prod plast/vidrio/metal/caucho,Buenos Aires,30.0,0,1193.1825489999999,2549.1384,323.9258,3,1575.296047861222,0.0,0
3857,150.0,7,5,5,13500.0,15.662,51.778917142,3189.557575,5070.7510753199995,Prod plast/vidrio/metal/caucho,Buenos Aires,30.0,0,637.911515,1672.872075,44.0726,3,1509.1506749990906,0.0,0
3858,150.0,8,11,7,20925.0,23.54,57.684698700909095,5385.9832774999995,8034.90165952,Prod plast/vidrio/metal/caucho,Buenos Aires,30.0,0,489.6348434090909,860.1286,44.0726,3,1496.5274171919384,0.0,0
3859,150.0,9,11,7,28850.0,26.910000000000004,59.67107272727274,8894.055780499999,13013.00213512,Prod plast/vidrio/metal/caucho,Buenos Aires,30.0,0,808.5505254999999,2604.900803,44.0726,3,1482.1714197544804,0.0,0
3860,150.0,10,11,7,28850.0,26.910000000000004,59.67107272727274,8894.055780499999,13013.00213512,Prod plast/vidrio/metal/caucho,Buenos Aires,30.0,0,808.5505254999999,2604.900803,44.0726,3,1482.1714197544804,0.0,0
3861,150.0,11,10,6,26850.0,29.381,59.78415,8849.9831805,12937.840238099998,Prod plast/vidrio/metal/caucho,Buenos Aires,30.0,0,884.99831805,2604.900803,215.03215,2,1482.1714197544804,0.0,0
3862,150.0,12,10,4,34800.0,29.184000000000005,62.14931,11945.435603000002,16484.3901649,Prod plast/vidrio/metal/caucho,Buenos Aires,30.0,0,1194.5435603,2604.900803,159.3211,2,1374.608921300241,0.0,0
3863,150.0,13,11,4,60675.0,28.336363636363636,64.08400909090909,20331.268799999998,26616.833516,Prod plast/vidrio/metal/caucho,Buenos Aires,30.0,0,1848.2971636363634,5807.2559,159.3211,2,1346.6945385178324,0.0,0
3864,150.0,14,11,4,60675.0,28.336363636363636,64.08400909090909,20331.268799999998,26616.833516,Prod plast/vidrio/metal/caucho,Buenos Aires,30.0,0,1848.2971636363634,5807.2559,159.3211,2,1346.6945385178324,0.0,0
3865,150.0,15,11,4,60675.0,28.336363636363636,64.08400909090909,20331.268799999998,26616.833516,Prod plast/vidrio/metal/caucho,Buenos Aires,30.0,0,1848.2971636363634,5807.2559,159.3211,2,1346.6945385178324,0.0,0
3866,150.0,16,4,4,40050.0,27.419999999999998,65.76385,13366.5186,17225.907547,Prod plast/vidrio/metal/caucho,Buenos Aires,30.0,0,3341.62965,5807.2559,785.8388,1,1309.7171412584764,0.0,0
3867,150.0,18,3,3,34925.0,33.77333333333333,75.2036,11583.654107999999,16159.106745000001,Prod plast/vidrio/metal/caucho,Buenos Aires,30.0,0,3861.2180359999998,5791.323803,1341.1648,1,1422.8697474834087,0.0,0
3868,150.0,19,4,4,39200.0,31.6175,75.79877499999999,12958.959655999999,17544.905805000002,Prod plast/vidrio/metal/caucho,Buenos Aires,30.0,0,3239.7399139999998,5791.323803,1341.1648,2,1319.059798009677,0.0,0
3869,150.0,20,4,4,39200.0,31.6175,75.79877499999999,12958.959655999999,17544.905805000002,Prod plast/vidrio/metal/caucho,Buenos Aires,30.0,0,3239.7399139999998,5791.323803,1341.1648,2,1319.059798009677,0.0,0
3883,151.0,2,16,4,149550.0,29.375,44.8773,88202.30013,97509.27529200002,Productos de tabaco,Buenos Aires,60.0,0,5512.643758125,6225.49917,3138.49503,1,1108.6145665148786,0.0,0
3884,151.0,3,35,7,296925.0,29.20722857142856,44.254860000000015,174304.88453399998,195362.5072321,Productos de tabaco,Buenos Aires,60.0,1,4980.139558114285,6225.49917,-2829.77235,2,1125.3911062436196,0.02857142857142857,0
3885,151.0,4,62,8,460700.0,29.31659677419352,43.525485483870945,270888.317223,307445.5239062001,Productos de tabaco,Buenos Aires,60.0,5,4369.166406822581,6225.49917,-6225.49917,3,1138.820105373032,0.08064516129032258,0
3886,151.0,5,81,12,633450.0,32.169467469879514,45.81927831289157,373480.04031900014,441331.3610332001,Productos de tabaco,Buenos Aires,60.0,5,4499.759521915665,6225.49917,-6225.49917,4,1185.1080043277877,0.06172839506172839,0
3887,151.0,6,81,14,638500.0,36.02545274725273,48.792115384285715,377205.245367,464543.0088895998,Productos de tabaco,Buenos Aires,60.0,5,4145.112586450549,6288.383,-6225.49917,4,1243.127525885579,0.06172839506172839,0
3888,151.0,7,95,12,701830.0,40.99601875000002,53.132242856874896,422374.715991,535241.7384175196,Productos de tabaco,Buenos Aires,60.0,9,3771.2028213482145,6866.914236,-6225.49917,4,1274.7459743656548,0.09473684210526316,0
3889,151.0,8,68,10,538055.0,44.66091882352942,56.484131764352895,325791.283302,423158.72174341994,Productos de tabaco,Buenos Aires,60.0,5,3832.838627082353,6866.914236,-5942.521935,3,1308.5397593837595,0.07352941176470588,0
3890,151.0,9,59,8,372455.0,45.67555810810811,58.04701621621625,226546.98433099999,294319.33921792,Productos de tabaco,Buenos Aires,60.0,7,3061.4457342027026,6866.914236,-6225.49917,3,1310.4324935506556,0.11864406779661017,0
3891,151.0,10,52,7,218847.0,43.78309661016949,58.990723728813634,134141.14725299997,174121.05035044003,Productos de tabaco,Buenos Aires,60.0,14,2273.5787669999995,6866.914236,-6225.49917,3,1296.1673919382104,0.2692307692307692,0
3892,151.0,11,19,6,8142.0,37.7743052631579,59.93898421052635,2869.0922249999994,5569.088882419999,Productos de tabaco,Buenos Aires,60.0,9,151.0048539473684,5589.84713,-6225.49917,2,1339.0778538099228,0.47368421052631576,0
3893,151.0,12,19,6,8142.0,37.7743052631579,59.93898421052635,2869.0922249999994,5569.088882419999,Productos de tabaco,Buenos Aires,60.0,9,151.0048539473684,5589.84713,-6225.49917,2,1339.0778538099228,0.47368421052631576,0
3894,151.0,17,1,1,15000.0,16.2171,73.298,5821.305,3318.733117,Productos de tabaco,Buenos Aires,60.0,0,5821.305,5821.305,5821.305,1,570.1012259278632,0.0,0
3895,151.0,18,1,1,15000.0,16.2171,73.298,5821.305,3318.733117,Productos de tabaco,Buenos Aires,60.0,0,5821.305,5821.305,5821.305,1,570.1012259278632,0.0,0
3896,151.0,19,1,1,15000.0,16.2171,73.298,5821.305,3318.733117,Productos de tabaco,Buenos Aires,60.0,0,5821.305,5821.305,5821.305,1,570.1012259278632,0.0,0
3897,151.0,20,1,1,15000.0,16.2171,73.298,5821.305,3318.733117,Productos de tabaco,Buenos Aires,60.0,0,5821.305,5821.305,5821.305,1,570.1012259278632,0.0,0
3901,152.0,2,143,27,943600.0,25.471241379310317,44.87730000000008,584698.3206115,547386.7578970997,Alimentos,Buenos Aires,60.0,0,4032.402211113793,11822.56416,-3455.07264,1,948.3426275785964,0.0,0
3902,152.0,3,291,34,1793670.0,26.029044368600598,44.29813003412977,1138621.5219419992,1070713.4197007902,Alimentos,Buenos Aires,60.0,2,3886.080279665526,11822.56416,-7468.78815,2,951.2477462450315,0.006872852233676976,0
3903,152.0,4,425,42,2732819.0,449.019297423888,43.75895105386443,1741809.283646499,1648415.8738944891,Alimentos,Buenos Aires,60.0,2,4079.178650225993,11822.56416,-7468.78815,3,955.3635930259957,0.004705882352941176,0
3904,152.0,5,558,45,3571144.0,349.0767142857145,45.85666446394621,2270095.2327514994,2111171.871614899,Alimentos,Buenos Aires,60.0,3,4053.741487056249,11822.56416,-7468.78815,4,936.9299157846673,0.005376344086021506,0
3905,152.0,6,570,44,3607244.0,344.72482456140307,48.99006157861372,2317609.424368,2103478.060282201,Alimentos,Buenos Aires,60.0,3,4065.981446259649,11822.56416,-7468.78815,4,913.5234237142864,0.005263157894736842,0
3906,152.0,7,565,45,3772714.0,348.11641342756127,52.795043639240276,2441467.7811114998,2142969.4221376497,Alimentos,Buenos Aires,60.0,2,4313.547316451413,11822.56416,-6453.67176,4,881.8165495513522,0.0035398230088495575,0
3907,152.0,8,566,43,3761745.0,30.588518518518562,56.86400387973517,2445692.1125364993,2089355.8878856609,Alimentos,Buenos Aires,60.0,2,4313.389969200175,11517.12468,-6453.67176,4,857.2265562095619,0.0035335689045936395,0
3908,152.0,9,512,40,3438815.0,31.629376218323515,58.435359454191094,2256626.2597849993,1928437.1940075504,Alimentos,Buenos Aires,60.0,1,4398.881598021441,11517.12468,-8008.93584,4,857.1832148922308,0.001953125,0
3909,152.0,10,491,41,3327270.0,32.57949186991863,59.4855855691057,2172094.2485569995,1886259.2590279507,Alimentos,Buenos Aires,60.0,1,4414.825708449186,11517.12468,-8008.93584,4,870.2184380826252,0.002036659877800407,0
3910,152.0,11,504,44,3392255.0,32.88283730158715,60.33463591269853,2145413.7642830014,1900452.2660578105,Alimentos,Buenos Aires,60.0,0,4256.773341831352,11466.9675,-8008.93584,4,889.1738347341392,0.0,0
3911,152.0,12,500,41,3353225.0,32.81359999999984,61.22459620000071,2074676.0754535012,1840136.9840692005,Alimentos,Buenos Aires,60.0,0,4149.352150907002,11129.7038,-8008.93584,4,892.0318917580172,0.0,0
3912,152.0,13,494,42,3287580.0,32.29125506072867,62.11123471659959,1963090.0895000026,1734796.7184962002,Alimentos,Buenos Aires,60.0,3,3973.8665779352277,11129.7038,-8079.7186,4,888.5300555407946,0.006072874493927126,0
3913,152.0,14,418,44,2784800.0,32.46863636363636,63.56415538277533,1635750.1470170016,1438935.7397873995,Alimentos,Buenos Aires,60.0,6,3913.277863677037,11082.6576,-8079.7186,4,885.4865967039859,0.014354066985645933,0
3914,152.0,15,368,46,2311940.0,33.20872282608697,66.22217323369507,1321688.2565474978,1165471.8163315,Alimentos,Buenos Aires,60.0,11,3591.5441754008093,11082.6576,-8079.7186,4,888.7345036115115,0.029891304347826088,0
3915,152.0,16,397,50,2357880.0,35.068740554156186,69.3632812342575,1362727.1176564996,1196705.6833294998,Alimentos,Buenos Aires,60.0,11,3432.5620092103263,11028.24144,-8079.7186,4,886.6801886762591,0.027707808564231738,0
3916,152.0,17,517,57,3013973.0,36.56849129593806,71.34037833655722,1813120.6141710014,1569288.0831035993,Alimentos,Buenos Aires,60.0,8,3507.0031221876234,11028.24144,-4075.576733,4,876.0116002862114,0.015473887814313346,0
3917,152.0,18,624,62,3652376.0,783.6842948717942,72.6976320512819,2176840.7136540017,1888405.6721960295,Alimentos,Buenos Aires,60.0,7,3488.526784701926,11028.24144,-6110.60958,4,882.1719643930006,0.011217948717948718,0
3918,152.0,19,666,64,3836366.0,738.874009009008,74.28574234234287,2353238.7085024985,2056406.809280028,Alimentos,Buenos Aires,60.0,5,3533.3914542079556,11372.87399,-6613.4475,4,887.2917081249415,0.0075075075075075074,0
3919,152.0,20,667,65,3785635.0,739.7491904047981,76.32399025487199,2328243.065265997,2080547.0429517266,Alimentos,Buenos Aires,60.0,6,3490.619288254868,11449.459,-8320.780215,4,906.3331873031964,0.008995502248875561,0
3933,153.0,2,1,1,6000.0,24.145,44.8773,3295.4094,3228.135382,Golosinas,Buenos Aires,60.0,0,3295.4094,3295.4094,3295.4094,1,979.5855355635024,0.0,0
3934,153.0,3,2,1,17900.0,24.1475,44.304,9831.30471,9799.83444,Golosinas,Buenos Aires,60.0,0,4915.652355,6535.89531,3295.4094,2,992.5317764639451,0.0,0
3935,153.0,4,6,2,27075.0,22.3485,43.15466666666666,15139.025318,15955.244961643,Golosinas,Buenos Aires,60.0,0,2523.1708863333333,6535.89531,0.0,3,1093.5771913090498,0.0,0
3936,153.0,5,9,3,49900.0,19.426222222222222,46.30025396777777,23263.306586,23492.545065142996,Golosinas,Buenos Aires,60.0,1,2584.811842888889,6535.89531,-539.85024,4,1037.4847075142036,0.1111111111111111,0
3937,153.0,6,10,4,50500.0,17.403100000000002,48.475158570999994,21416.716825999996,21575.385130943,Golosinas,Buenos Aires,60.0,1,2141.6716825999997,6535.89531,-539.85024,4,1005.6208988033419,0.1,0
3938,153.0,7,16,5,108725.0,16.8466875,53.175186606875,35570.099381,35821.324520213,Golosinas,Buenos Aires,60.0,2,2223.1312113125,6467.240948,-539.85024,4,1004.452180138743,0.125,0
3939,153.0,8,15,5,108975.0,18.424733333333336,57.314592380666674,35454.885866,35036.71303956999,Golosinas,Buenos Aires,60.0,2,2363.659057733333,6467.240948,-539.85024,4,975.8548544166151,0.13333333333333333,0
3940,153.0,9,12,5,86150.0,19.6355,58.49538333333334,27330.604597999998,27499.41293607,Golosinas,Buenos Aires,60.0,1,2277.5503831666665,5880.451845,-83.322195,3,990.146010123802,0.08333333333333333,0
3941,153.0,10,12,5,90800.0,21.2405,59.08655000000001,29964.475958,30343.474207069998,Golosinas,Buenos Aires,60.0,1,2497.0396631666667,5880.451845,-83.322195,3,1008.6964157646703,0.08333333333333333,0
3942,153.0,11,8,4,32075.0,30.865,60.41559999999999,16019.758692999998,16283.892415800003,Golosinas,Buenos Aires,60.0,0,2002.4698366249997,3295.4094,312.3746,3,1008.741424148816,0.0,0
3943,153.0,12,7,3,34050.0,31.831428571428567,61.476728571428566,17815.5291,17100.334063800005,Golosinas,Buenos Aires,60.0,0,2545.075585714286,3678.0408,787.2816,3,961.3746642058933,0.0,0
3944,153.0,13,7,3,34050.0,31.831428571428567,61.476728571428566,17815.5291,17100.334063800005,Golosinas,Buenos Aires,60.0,0,2545.075585714286,3678.0408,787.2816,3,961.3746642058933,0.0,0
3945,153.0,14,5,2,22800.0,36.044,62.063300000000005,13732.8381,12945.297344999999,Golosinas,Buenos Aires,60.0,0,2746.5676200000003,3678.0408,1724.5756,2,952.6816828001781,0.0,0
3946,153.0,15,4,1,17300.0,35.2875,66.33324999999999,10605.01762,9797.167871,Alimentos,Buenos Aires,60.0,1,2651.254405,7294.78092,-3678.0408,2,890.2731855820485,0.25,0
3947,153.0,16,3,2,11900.0,27.323333333333334,70.1881,4516.49052,4393.9281893,Golosinas,Buenos Aires,60.0,1,1505.49684,7294.78092,-3678.0408,2,885.7125085383598,0.3333333333333333,0
3948,153.0,17,6,2,30250.0,18.331666666666667,71.74305,7268.22716,6732.17752802,Golosinas,Buenos Aires,60.0,1,1211.3711933333334,7294.78092,-3678.0408,3,867.7241912284104,0.16666666666666666,0
3949,153.0,18,8,3,41425.0,21.913750000000004,72.6081875,12615.41715,11723.77367502,Golosinas,Buenos Aires,60.0,1,1576.92714375,7294.78092,-3678.0408,4,897.4442217752186,0.125,0
3950,153.0,19,9,4,41300.0,28.79555555555556,74.94817777777777,12834.816217499998,11605.532310320003,Golosinas,Buenos Aires,60.0,0,1426.0906908333332,3785.31699,59.98336,4,907.9120784547931,0.0,0
3951,153.0,20,18,8,71659.0,34.544999999999995,77.91472777777777,23232.1933035,20916.29532288,Golosinas,Buenos Aires,60.0,2,1290.67740575,3785.31699,-1471.21632,4,961.2546035736935,0.1111111111111111,0
3965,154.0,2,25,2,258025.0,11.877999999999997,44.877300000000005,69691.12816000001,63745.819153499986,"Cuidado Salud, Cosm. y Farmac.",Buenos Aires,0.0,1,2787.6451264,4882.53,-3983.19896,1,920.3126553915625,0.04,0
3966,154.0,3,25,2,258025.0,11.877999999999997,44.877300000000005,69691.12816000001,63745.819153499986,"Cuidado Salud, Cosm. y Farmac.",Buenos Aires,0.0,1,2787.6451264,4882.53,-3983.19896,1,920.3126553915625,0.04,0
3967,154.0,4,25,2,258025.0,11.877999999999997,44.877300000000005,69691.12816000001,63745.819153499986,"Cuidado Salud, Cosm. y Farmac.",Buenos Aires,0.0,1,2787.6451264,4882.53,-3983.19896,1,920.3126553915625,0.04,0
3968,154.0,5,25,2,258025.0,11.877999999999997,44.877300000000005,69691.12816000001,63745.819153499986,"Cuidado Salud, Cosm. y Farmac.",Buenos Aires,0.0,1,2787.6451264,4882.53,-3983.19896,1,920.3126553915625,0.04,0
